so	tangbe96.1.91
.form	
seq	918
gloss	dégoûté (être)
page	91
phrase	⁵⁵'⁴⁴'⁵⁵khɒmwɒga
phrase_gloss	ça va le dégoûter
nepali	ghin lagcha (uslai)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	
seq	919
gloss	toit
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	¹⁰pe~ (4)
seq	920
gloss	femme
page	91
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	²²peʱ~ (3)
seq	921
gloss	riche
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	³¹'⁴⁴bʱoʱːwa (4)
seq	922
gloss	tiède
page	93
phrase_gloss	warm
nepali	ɲano
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	³¹'⁴⁴ɖoʱwa
seq	923
gloss	fléau
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	¹⁰'⁴⁴kjʌʱlpi
seq	924
gloss	tempe
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁵⁵ɲéʔ
seq	925
gloss	sang
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁴⁴kāʔ
seq	926
gloss	2
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	¹¹ɲiʱ (4)
seq	927
gloss	lait
page	93
nepali	dudh
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	¹¹ɲeʱ (4)
seq	928
gloss	oreille
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	²²ɲeʱː ²²bjaʱŋ (3)
seq	929
gloss	gencives
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁵⁵sɒ́i ¹¹ɲeʱ
seq	930
gloss	oiseau
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁵⁵'⁴⁴ɲímjæ̃
seq	931
gloss	ride
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁵⁵'⁵⁵ɲíkum
seq	932
gloss	souris
page	93
nepali	musā
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁵⁵'⁴⁴nɒ́mi
seq	933
gloss	chat
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁵⁵'⁴⁴nókχor
seq	934
gloss	chien
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁵⁵'⁴⁴nʌ́kkju
seq	935
gloss	puce
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁵⁵'⁴⁴táŋɲi
seq	936
gloss	dedans
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	²²'²²na̱ʱŋɲi (3)
seq	937
gloss	aller
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁴⁴'⁴⁴ɲiʃje
seq	938
gloss	venir
page	93
notebook	Tangbe Paris 1996-1
so	tangbe96.1.93
.form	⁴⁴'⁴⁴khɒʃje
seq	939
gloss	atteindre
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	²⁰toʱ ⁴⁴'⁴⁴ɲiwa
seq	940
gloss	revenir
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	⁵⁵é ³³'³³kɒwɒ
seq	941
gloss	retourner
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	⁴⁴'⁴⁴lalo ¹¹'²²taʱŋba
seq	942
gloss	retourner
page	95
phrase	⁵⁵'⁴⁴ŋá-se ⁴⁴'⁴⁴lalo ¹¹'¹¹taʱŋdzi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	
seq	943
gloss	coudre
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	²¹'⁴⁴ʈuʱp-pá (4)
seq	944
gloss	coudre
page	91
phrase	³koʱlja ⁴ʈùʱpdzìʱ
nepali	lugā silāyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.91
.form	
seq	945
gloss	asseoir
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	⁵⁵'⁴⁴ʈúwa
seq	946
gloss	asseoir
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	⁵⁵'²²ʈúdziʱ
seq	947
gloss	asseoir
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	⁵⁵'⁴⁴ʈúʃē
seq	948
gloss	asseoir (hon.)
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	²¹'³³ʃjuʱktso
seq	949
gloss	asseoir (high hon.)
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	²²deʱn ³³'³³tɕhaktso
seq	950
gloss	donner
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	⁵⁵'⁴⁴pinbɒ
seq	951
gloss	donner (hon)
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	⁵⁵'⁴⁴phulba
seq	952
gloss	balayer
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	⁴³'⁵⁵phjāːwá
seq	953
gloss	balayer
page	95
phrase	ŋá-se phjā-dzi̱
phrase_gloss	j'ai balayé
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	
seq	954
gloss	balayer
page	95
phrase	⁴⁵ŋá ³³phjāk ³³tsjōʔ
phrase_gloss	je balaierai
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	
seq	955
gloss	balayer
page	95
phrase	⁴⁴'⁵⁵phjākó
phrase_gloss	balaie!
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	
seq	956
gloss	balayer
page	95
phrase	dìʱm phjākó
phrase_gloss	balaie la maison
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	
seq	957
gloss	balayer
page	95
phrase	¹¹'¹¹kjʌʱləm ³³'⁵⁵phjako
phrase_gloss	balaie le chemin
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	
seq	958
gloss	balai
page	95
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	phjāk
seq	959
gloss	balayer
page	95
phrase	phjāk phjākó
phrase_gloss	balaie (avec un balai)!
notebook	Tangbe Paris 1996-1
so	tangbe96.1.95
.form	
seq	960
gloss	sécher (faire)
page	96
nepali	sukāunu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	⁴⁴'⁵⁵sáŋbá / ⁵³'⁴³sáŋbá
seq	961
gloss	moudre la farine
page	96
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	²²'²²praʱ~wa
seq	962
gloss	piment
page	96
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	mártsā tōwā
seq	963
gloss	écraser du piment (qd on le fait ds le petit mortier à la maison)
page	96
phrase	mártsā tōwā
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	tōwā
seq	964
gloss	écraser (piment, en gros)
page	96
phrase	mártsā ¹¹'¹²ʈhuʱwa
phrase_gloss	(qd on le fait en grand - il n'y a pas de gd mortier chez tt le monde)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	¹¹'¹²ʈhuʱwa
seq	965
gloss	décortiquer (le riz)
page	96
phrase	²²mɾa ¹¹'¹²ʈhuʱwa
phrase_gloss	ne se fait plus: on achète le riz tout décortiqué
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	¹¹'¹²ʈhuʱwa
seq	966
gloss	frapper
page	96
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	tówā
seq	967
gloss	frapper
page	96
phrase	²²'²²miʱ-ra ⁴⁴'⁴⁴tōwa
phrase_gloss	frapper qqn
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	
seq	968
gloss	mortier à piment
page	96
phrase_gloss	NB est devenu un mot composé - noter la disparition du r- en composition
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	⁴⁴'⁴⁴mʌtsʌ ¹¹laʱŋ
seq	969
gloss	sel
page	96
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	³³'⁵⁵tsētsʌ́
seq	970
gloss	sel
page	96
phrase	tsētsʌ́ pūŋō
phrase_gloss	mets du sel
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	
seq	971
page	96
phrase	tsētsʌ́ ¹¹ŋʌʱm
phrase_gloss	salé
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	
seq	972
gloss	salé, fort (alcool)
page	96
phrase	²²'²²ŋɒʱmbɒ
phrase_gloss	salé (aussi 'fort' pour le raksi)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	
seq	973
gloss	salé, fort
page	96
phrase	⁴⁴'⁴⁴tsetsʌ ¹¹ŋʌʱm ¹¹'³³raʱktsin
phrase_gloss	il y a beaucoup trop de sel
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	
seq	974
gloss	trop (être -) (?)
page	96
phrase	⁴⁴'⁴⁴tsetsʌ ¹¹ŋʌʱm ¹¹'³³raʱktsin
phrase_gloss	il y a beaucoup trop de sel
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	¹¹'³³raʱktsin
seq	975
gloss	poivre de Chine (Zanthoxylum alatum)
page	96
nepali	timur
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	⁴⁴'⁴⁴prīmō
seq	976
gloss	sucré
page	96
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	kēkjū
seq	977
gloss	sucré
page	96
phrase	kēkjú tjā tjā tām
phrase_gloss	c'est très sucré
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	
seq	978
gloss	très
page	96
phrase	kēkjú tjā tjā tām
phrase_gloss	c'est très sucré
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	tjā tjā
seq	979
gloss	acide
page	96
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	kjúŋ
seq	980
gloss	acide
page	96
phrase	kjúŋ tām
phrase_gloss	c’est acide
nepali	amilo bhoyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	
seq	981
gloss	amer
page	96
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	kɒ́m
seq	982
gloss	amer
page	96
phrase	kɒ́m tām
nepali	tito bhoyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.96
.form	
seq	983
gloss	genou
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	¹¹pi
seq	984
gloss	fesse
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁵⁵pi
seq	985
gloss	enflé
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁴⁴pi
seq	986
gloss	sarrasin
nepali	tito phapar
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	¹⁰breʱ
seq	987
gloss	huit
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	²²preʔ~
seq	988
gloss	graine
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	¹⁰bruʱ
seq	989
gloss	légume solide, carry
nepali	tarkāri
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁵⁵preʔ
seq	990
gloss	farine
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	¹¹pra~
seq	991
gloss	or
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁴⁴sęr
seq	992
gloss	langue de Tangbe
remarks	³³'³³sę ke (en débit rapide) - keʔ (glottale légère)
variants	⁵⁵'⁵⁵sęr ke
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁵⁵'⁴⁴sęr ke
seq	993
gloss	langue
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	³³ke~ʔ
seq	994
gloss	taille
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁵⁵keʔ
seq	995
gloss	charge
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	²²teʱ~
seq	996
gloss	??
phrase	²²ja·~ ⁴⁴sɛtsjoʔ
phrase_gloss	je tuerai un yak
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	sɛtsjoʔ
seq	997
gloss	connaître
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	³³ŋoː šjeka
seq	998
gloss	parler
variants	³³'³³laʱŋmo ⁵⁵'⁴⁴šjeka
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	laʱŋmo šjetsjoʔ
seq	999
gloss	oiseau
variants	⁵⁵ñi ⁵⁵mjãʔ
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁴⁴ñi ⁴⁴mjãʔ
seq	1000
gloss	ride
variants	³³ñi ³³kum
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁵⁵ñi ⁴⁴kum
seq	1001
gloss	??
nepali	jānchu
variants	³³³ɲi ³³ʃje
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	ñi ʃjoʔ
seq	1002
gloss	??
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁴⁴ñi⁴⁴mja ¹¹jɛʰtsiʰ
seq	1003
gloss	dedans
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	¹¹naʱŋ ¹¹niʱ
seq	1004
gloss	puce
variants	??????
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁵⁵taŋ ²²ñi
seq	1005
gloss	lait
variants	ɲe
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	¹¹ɲɪʱː
seq	1006
gloss	deux
variants	i
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	¹¹ɲiʱː
seq	1007
gloss	tempe
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁵⁵ɲe~
seq	1008
gloss	gencive
remarks	Gita accepte même que 'lait'
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁵⁵sɒi ¹¹ɲe
seq	1009
gloss	oreille
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	²²ɲe ²²bjaŋ
seq	1010
gloss	mauvaise herbe
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁴⁴mra~ʔ
seq	1011
gloss	??
notebook	tape 13 mars 97 cahier 1
so	tangbe96.3.1
.form	⁴⁴ma
seq	1012
gloss	trier
nepali	kelāunu
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	⁵⁵nɔ ⁴⁴phe⁴⁴ʃe
seq	1013
gloss	séparer dans l'épuchage des légumes ou si on a qqch. dans l'oeil
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	pohor
seq	1014
gloss	??
nepali	nanglo
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	⁴⁴'⁴⁴neldi
seq	1015
gloss	vanner
phrase	³³'³³neldi ¹¹'¹¹nayni ³³'²²seo
phrase_gloss	vanne ds le van
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	³³'³³sewa
seq	1016
gloss	moudre
phrase	gjahe prawa
phrase_gloss	moudre le sarrasin
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	¹¹'¹¹prawa
seq	1017
gloss	moulin à eau
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	⁴⁴tshju ³³daʔ
seq	1018
gloss	moulin à main
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	¹¹'¹²rɛndaʔ
seq	1019
gloss	râper
remarks	"buso ""petits morceaux"""
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	²²'³³buso ²²'²²lawa
seq	1020
gloss	tamiser
phrase	¹¹praʔ ¹¹'³³tsiʱkpa
phrase_gloss	tamiser la farine
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	²¹'⁵⁵tsiʱkpa
seq	1021
gloss	tamis
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	kosak
seq	1022
gloss	être humide
variants	tsjɔllɛtsin
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	tsjoʱl jɛtsin
seq	1023
gloss	tremper
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	¹¹'¹¹pʱɔʱmdze
seq	1024
nepali	misunu, misiecha
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	tshjalaŋ malaŋ jɛtsin
seq	1025
gloss	pétrir la pâte
remarks	m. à m. pâte à pain / pétrir
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	¹¹'¹²pemda ⁴⁴'⁴⁴tsjɛmba
seq	1026
gloss	préparer le pain / cuire pr le ḍhero
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	²²kjaʱŋ ¹¹'¹¹jowa
seq	1027
gloss	faire cuire
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	¹⁰teʱ ³³wa
seq	1028
gloss	??
nepali	sekaūne (roti)
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	⁴⁴'⁴⁴miŋba
seq	1029
gloss	extraire l'huile
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	⁴⁴'⁴⁴tshjuku ²²'²²marpa
seq	1030
gloss	beurre
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	¹¹mar
seq	1031
gloss	??
nepali	kutne, pitne
remarks	semble un peu plus haut que sewa 'vanner'
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	⁴⁴'³³towa
seq	1032
gloss	bien gras (animal)
phrase	¹¹'¹¹seʱna ⁴⁴'³³lɒdzi
phrase_gloss	ils m'ont bien traité; ¹¹miʱ ²²'²²'²²sewari ¹¹on
remarks	plus bas que sewa 'vanner'
notebook	tape 13 mars 97 cahier 2
so	tangbe96.3.2
.form	²²'²²sewa
seq	1033
gloss	égrener le maïs
nepali	choɖāunu
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	⁴⁴'⁵⁵tawa
seq	1034
gloss	tāchnu (au couteau) - éplucher (à la main)
nepali	tāchnu
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	⁴⁴'⁴⁴pheko ³³'⁴⁴šjuwa
seq	1035
gloss	ôter des vêtements
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	phimba
seq	1036
gloss	ôter des vêtements
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	golja
seq	1037
gloss	pelure
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	⁴⁴'⁴⁴pheko
seq	1038
gloss	couper
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	⁴⁴'⁴⁴thaːwa
seq	1039
gloss	couper en morceaux
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	ṭukra ṭukra lɒwa 
seq	1040
gloss	hacher la viande
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	⁴⁴sʃɒ ⁵⁵'⁴⁴tuppɒ
seq	1041
gloss	??
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	³³sʃɒ ¹¹'¹¹nɒro ⁴⁴'³³lɒwa
seq	1042
gloss	fendre le bois
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	³³ʃin ⁵⁵'⁴⁴tshewa
seq	1043
gloss	couper un arbre
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	ʃin thawa
seq	1044
gloss	crème du lait
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	²²ɲe ²²ʃja~ʔ
seq	1045
gloss	crème du thé
remarks	syn. kha ʃjaʔ
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	tsʰjaʱi ʃjaʔ
seq	1046
gloss	crème du thé
remarks	syn. tsʰjaʱi ʃjaʔ
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	kha ʃjaʔ
seq	1047
gloss	le linge s'est déchiré
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	golja ʃjaʱ jɛʱtshiʱ
seq	1048
gloss	ôter la crème du lait
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	¹¹'¹¹ɲeʃjaʔ ⁴⁴te ⁴⁴tsjoʔ
seq	1049
gloss	baratter le thé
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	¹¹tsjaʱ ²²rok⁴⁴tsjoʔ
seq	1050
gloss	baratte à thé
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	¹¹tsjɒʱ ¹¹tɔʱŋ
seq	1051
gloss	baratte à beurre
nepali	dahĩ
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	¹¹ʃjoʱ ¹¹toʱŋ
seq	1052
gloss	sel
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	⁴⁴tse ⁴⁴tsɒ
seq	1053
gloss	piment
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	³³'³³mɒrtsɒ
seq	1054
gloss	garçon
remarks	⁴⁴ — ²² ou ¹¹ + –
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	⁴⁴'³³tsei dzə
seq	1055
gloss	jeune homme
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	¹¹beʱn
seq	1056
gloss	petit, un peu
phrase	tim naːri on
phrase_gloss	la maison est petite
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	¹¹tsi ³³³'³³naːri
seq	1057
gloss	grand
remarks	i de theiwa en expos.
variants	theːwa
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	theiwa
seq	1058
nepali	aglo
notebook	tape 13 mars 97 cahier 3
so	tangbe96.3.3
.form	⁴⁴'³³nowa
seq	1059
gloss	essorer (linge, salade)
nepali	nicarnu
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹'¹¹tsoʱrpa
seq	1060
gloss	??
nepali	chānna
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	⁴⁴'⁴⁴tshɒrpɒ
seq	1061
gloss	égoutter les brèdes
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹ɖʌp ⁴⁴'⁴⁴tsharpa
seq	1062
gloss	égoutter la bière
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	⁴⁴paʔ ³³'⁴⁴tsarpa
seq	1063
gloss	pâte à bière
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹bap
seq	1064
gloss	ferment
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	²²'²²pramo
seq	1065
gloss	pate à bière séchée après extraction de l'alcool (on en mange mélangé au sag de phapar et un épice - donne un goût acide)
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	³³'⁵⁵ʃjapti
seq	1066
gloss	acide
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	pa
seq	1067
gloss	 (voir entrées suivantes)
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	pa ¹¹'¹¹kjewa
seq	1068
gloss	??
nepali	jeɖ banāune
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹bap ⁴⁴tsho⁴⁴ʃjo
seq	1069
gloss	??
nepali	rang banāune
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	⁵⁵tshe ⁴⁴tsho⁴⁴ʃjo
seq	1070
gloss	construire une maison
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹tim ²²so²²ʃjo
seq	1071
gloss	construire un pont
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	⁵⁵tsəm ¹¹tsuʰk ³³tsjo
seq	1072
gloss	faire un nouveau champ
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	⁴⁴ke ²²so ²²ʃjo
seq	1073
gloss	construire un mur de terrasse de champ en terrasse
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹ḍim ⁴⁴ri⁵⁵tšjo
seq	1074
gloss	construire une murette de pisé
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹gjaʱŋ ⁴⁴da ²²ri³³tsjo
seq	1075
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹gjaʱŋ ⁴⁴da ⁵⁵puŋ⁵⁵dzjo
seq	1076
gloss	construire une maison
notebook	tape 13 mars 97 cahier 4
so	tangbe96.3.4
.form	¹¹dim ²²so ²²ʃjo
seq	1077
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	
seq	1078
gloss	j'ai été fatigué
nepali	thāge sākyo
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	ᴴtsheᴸdzi
seq	1079
gloss	je suis fatigué
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	ᴴtsheᴴɲem
seq	1080
gloss	ça fait de l'écume en bouillant
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	²²bjuŋgɒm
seq	1081
gloss	ce pot fuit
remarks	⁴⁴ne~ toute espèce de pot
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	tsu ⁴⁴ne dzja ²²tsa~ jum
seq	1082
gloss	toute espèce de pot
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	⁴⁴ne~
seq	1083
gloss	toit / from / eau de fuite / coule
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	²²pe~ʔ  raŋ dze  tʰakpo  ᴴjum
seq	1084
gloss	pot à cuire
remarks	cf. thap = culo
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	ᴴthɒpᴴsaŋ
seq	1085
nepali	culo
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	⁴⁴thɒp
seq	1086
nepali	culo
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	⁴⁴kudɒp
seq	1087
nepali	odhan
remarks	aussi ts non voisé
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	²¹dzaʱŋ⁴⁴bu
seq	1088
gloss	jarre de terre à stocker la bière, la farine
nepali	gaĩʈ
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	⁴⁴pu
seq	1089
gloss	coffre en bois pour le grain
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	⁴⁴mrɒm
seq	1090
nepali	ɖhero de phapar (gjahe)
remarks	petit v (?) sous le 2ème k; il est inutile de préciser car c'est le seul grain dont ils font du ɖhero
variants	²²ɟo⁴⁴kɛn
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	⁴⁴kʰokɛn
seq	1091
gloss	faire cuire (= remuer) le ɖhero 
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	kʰogɛn joʃe
seq	1092
gloss	je vais faire cuire du ɖhero 
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	
seq	1093
gloss	je vais faire cuire du ɖhero 
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	ŋá(-se) čogɛn jòʃjò
seq	1094
gloss	venir d'en haut
nepali	ae pugyo
variants	²²diʱ¹¹dzi
notebook	tape 13 mars 97 cahier 5
so	tangbe96.3.5
.form	²²diʱ²²dzi
seq	1095
gloss	venir d'en haut
nepali	ae pugyo
notebook	tape 13 mars 97 cahier 5
